CAL-Feriado-20260101~~Feriado~~TV~~~~~~2026-01-01##CAL-ITINERARIOENERO-20260102~~ITINERARIO ENERO~~CO~~~~~~2026-01-02##CAL-ItinerarioEnero-20260102~~Itinerario Enero~~AR~~~~~~2026-01-02##CAL-ItinerarioEnero-20260102~~Itinerario Enero~~PY~~~~~~2026-01-02##CAL-Feriado-20260106~~Feriado~~UY~~~~~~2026-01-06##CAL-LaDeviReport-20260107~~La Devi | Report~~CO~~~~~~2026-01-07##CAL-FedeerratasItinerarios-20260106~~Fe de erratas Itinerarios~~CO~~~~~~2026-01-06##CAL-PromoW02-20260106~~Promo W02~~AR~~~~~~2026-01-06##CAL-Feriado-20260112~~Feriado~~CO~~~~~~2026-01-12##CAL-EmissesemBRLnoeLATAM-20260113~~Emissões em BRL no e-LATAM~~BR~~~~~~2026-01-13##CAL-AniversarioTRAFALGAR-20260114~~Aniversario TRAFALGAR~~CO~~~~~~2026-01-14##CAL-RefuerzonoopenLTTravelManagers-20260115~~Refuerzo no open LT Travel Managers~~TV~~~~~~2026-01-15##CAL-AniversarioHolidays-20260116~~Aniversario Holidays~~EC~~~~~~2026-01-16##CAL-SmallPromo-20260112~~Small Promo~~PE~~~~~~2026-01-12##CAL-TarjetaCumpleaosactualizadamailing-20260113~~Tarjeta Cumpleaños actualizada mailing~~CO~~~~~~2026-01-13##CAL-NovasrotasUshuaiaePuntaCana-20260114~~Novas rotas - Ushuaia e Punta Cana~~BR~~~~~~2026-01-14##CAL-MegaPromo-20260115~~Mega Promo~~BR~~~~~~2026-01-15##CAL-ReforoVCPBSB-20260116~~Reforço VCP-BSB~~BR~~~~~~2026-01-16##CAL-MegaPromoW3-20260112~~Mega Promo W3~~CL~~~~~~2026-01-12##CAL-EquipajeUS-20260114~~Equipaje US~~EC~~~~~~2026-01-14##CAL-RefuerzonoopenLTvoladores-20260115~~Refuerzo no open LT voladores~~TV~~~~~~2026-01-15##CAL-Megapromo1619-20260116~~Megapromo 16-19~~CO~~~~~~2026-01-16##CAL-PYMailagradecimientoparticipacinMasterLA-20260114~~PY | Mail agradecimiento participación Master LATAM.~~UY~~~~~~2026-01-14##CAL-ChileComprascommENE-20260119~~Chile Compras comm ENE~~CL~~~~~~2026-01-19##CAL-Vantagensdeumcharterparaoseunegcio-20260120~~Vantagens de um charter para o seu negócio~~BR~~~~~~2026-01-20##CAL-NovarotaAMS-20260121~~Nova rota - AMS~~BR~~~~~~2026-01-21##CAL-HistricodeNotcias-20260123~~Histórico de Notícias~~BR~~~~~~2026-01-23##CAL-PromoW04-20260120~~Promo W04~~AR~~~~~~2026-01-20##CAL-ComunicadoCuotassinIntersconTCITAU-20260121~~Comunicado Cuotas sin Interés con TC ITAU~~PY~~~~~~2026-01-21##CAL-NewsletterPROCOM-20260120~~Newsletter PROCOM~~TV~~~~~~2026-01-20##CAL-Smallpromo2628-20260126~~Small promo 26-28~~EC~~~~~~2026-01-26##CAL-FlashSaleW05-20260127~~Flash Sale W05~~CL~~~~~~2026-01-27##CAL-NewsLATAM-20260128~~News LATAM~~BR~~~~~~2026-01-28##CAL-AniversarioCASABLANCATOURS-20260129~~Aniversario CASABLANCA TOURS~~PE~~~~~~2026-01-29##CAL-MalhaAreaFevereiro-20260130~~Malha Aérea - Fevereiro~~BR~~~~~~2026-01-30##CAL-Promo3diasW05-20260128~~Promo 3 dias W05~~UY~~~~~~2026-01-28##CAL-ItinerarioFebrero-20260129~~Itinerario Febrero~~PE~~~~~~2026-01-29##CAL-AniversarioCosarco-20260130~~Aniversario Cosarco~~EC~~~~~~2026-01-30##CAL-Promo3diasW05-20260128~~Promo 3 dias W05~~PY~~~~~~2026-01-28##CAL-NovarotaCPT-20260129~~Nova rota - CPT~~BR~~~~~~2026-01-29##CAL-ITINERARIOFEBRERO-20260130~~ITINERARIO FEBRERO~~CO~~~~~~2026-01-30##CAL-Matchw0506-20260130~~Match w05-06~~CO~~~~~~2026-01-30##CAL-AvisodeStatusTickets-20260130~~Aviso de Status Tickets~~TV~~~~~~2026-01-30##CAL-LACTESavetheDate-20260202~~LACTE | Save the Date~~BR~~~~~~2026-02-02##CAL-PROMO4DIASW06-20260203~~PROMO 4 DIAS W06~~AR~~~~~~2026-02-03##CAL-UATP-20260204~~UATP~~CL~~~~~~2026-02-04##CAL-NovaRotaBruxelas-20260205~~Nova Rota - Bruxelas~~BR~~~~~~2026-02-05##CAL-HistricodeNotcias-20260206~~Histórico de Notícias~~BR~~~~~~2026-02-06##CAL-ItinerarioFebrero-20260202~~Itinerario Febrero~~AR~~~~~~2026-02-02##CAL-NewsletterExperiencia-20260204~~Newsletter Experiencia~~TV~~~~~~2026-02-04##CAL-TarifaPremiumEconomyStandardDOMCO-20260206~~Tarifa Premium Economy Standard DOM CO~~CO~~~~~~2026-02-06##CAL-ItinerarioFebrero-20260202~~Itinerario Febrero~~PY~~~~~~2026-02-02##CAL-RefuerzoCambiospolticasdeviaje-20260204~~Refuerzo: Cambios políticas de viaje~~TV~~~~~~2026-02-04##CAL-ItinerarioUS-20260202~~Itinerario US~~EC~~~~~~2026-02-02##CAL-NovedadesPortal-20260209~~Novedades Portal~~~~~~~~2026-02-09##CAL-PROMOSanValentn-20260210~~PROMO San Valentín~~PE~~~~~~2026-02-10##CAL-NewsletterNDC-20260211~~Newsletter NDC~~TV~~~~~~2026-02-11##CAL-ItinerarioFebrero-20260212~~Itinerario Febrero~~BO~~~~~~2026-02-12##CAL-MalhaAreaBanner2aquinzena-20260213~~Malha Aérea - Banner 2a quinzena~~BR~~~~~~2026-02-13##CAL-PromoW07Diaenamorados-20260210~~Promo W07 Dia enamorados~~CL~~~~~~2026-02-10##CAL-ErrordeemisinventaBSPAAVV-20260211~~Error de emisión venta BSP AAVV~~EC~~~~~~2026-02-11##CAL-LACTEConvite-20260212~~LACTE | Convite~~BR~~~~~~2026-02-12##CAL-InviteWebinarGSS-20260213~~Invite Webinar GSS~~TV~~~~~~2026-02-13##CAL-PROMOSanValentn-20260210~~PROMO San Valentín~~EC~~~~~~2026-02-10##CAL-PROMOSanValentnFeerratas-20260211~~PROMO San Valentín Fe erratas~~EC~~~~~~2026-02-11##CAL-PROMOSanValentn-20260210~~PROMO San Valentín~~CO~~~~~~2026-02-10##CAL-FrumPanrotasSavethedate-20260210~~Fórum Panrotas | Save the date~~BR~~~~~~2026-02-10##CAL-ARUYECBRFeriado-20260216~~AR, UY, EC, BR: Feriado~~SSC~~~~~~2026-02-16##CAL-ARUYECBRFeriado-20260217~~AR, UY, EC, BR: Feriado~~SSC~~~~~~2026-02-17##CAL-Cortes2027-20260218~~Cortes 2027~~TV~~~~~~2026-02-18##CAL-ReminderWebinarGSSgeneral-20260219~~Reminder Webinar GSS general~~TV~~~~~~2026-02-19##CAL-LACTEReminder-20260220~~LACTE | Reminder~~BR~~~~~~2026-02-20##CAL-ChatbotGSSMail1ARUYECBR-20260217~~Chatbot GSS Mail 1 (-AR, UY, EC, BR)~~TV~~~~~~2026-02-17##CAL-NewsletterPROCOM-20260218~~Newsletter PROCOM~~TV~~~~~~2026-02-18##CAL-FrumPanrotasConvite-20260219~~Fórum Panrotas | Convite~~BR~~~~~~2026-02-19##CAL-ReminderWebinarGSSespecfico-20260220~~Reminder Webinar GSS específico~~TV~~~~~~2026-02-20##CAL-ChatbotGSSMail1SOLOARUYECBR-20260218~~Chatbot GSS Mail 1 (SOLO AR, UY, EC, BR)~~SSC~~~~~~2026-02-18##CAL-NovaRotaGIGAEP-20260220~~Nova Rota - GIG/AEP~~BR~~~~~~2026-02-20##CAL-SaludoGPS-20260218~~Saludo GPS~~EC~~~~~~2026-02-18##CAL-HistricodeNotcias-20260223~~Histórico de Notícias~~BR~~~~~~2026-02-23##CAL-CAMPAACUSCO-20260224~~CAMPAÑA CUSCO~~AR~~~~~~2026-02-24##CAL-ChatbotGSSmail1REFUERZONOOPEN-20260225~~Chatbot GSS mail 1 REFUERZO NO OPEN~~TV~~~~~~2026-02-25##CAL-WIFI-20260226~~WIFI~~TV~~~~~~2026-02-26##CAL-MalhaAreaMaro-20260227~~Malha Aérea Março~~BR~~~~~~2026-02-27##CAL-MegaPromo-20260223~~Mega Promo~~MX~~~~~~2026-02-23##CAL-LACTEAgradecimento-20260225~~LACTE | Agradecimento~~BR~~~~~~2026-02-25##CAL-FrumPanrotasReminder-20260226~~Fórum Panrotas | Reminder~~BR~~~~~~2026-02-26##CAL-GLMailagradecimientoyencuestapostevento-20260223~~GL | Mail agradecimiento y encuesta post evento~~GL~~~~~~2026-02-23##CAL-ItinerarioMarzo-20260225~~Itinerario Marzo~~PE~~~~~~2026-02-25##CAL-PlandeincentivosQ2-20260226~~Plan de incentivos Q2~~PE~~~~~~2026-02-26##CAL-NewsletterEU-20260226~~Newsletter EU~~EU~~~~~~2026-02-26##CAL-MEGAPROMO-20260302~~MEGA PROMO~~PE~~~~~~2026-03-02##CAL-EventoFrumPanrotas-20260303~~Evento Fórum Panrotas~~BR~~~~~~2026-03-03##CAL-ChatbotGSSMail2-20260304~~Chatbot GSS Mail 2~~TV~~~~~~2026-03-04##CAL-FrumPanrotasAgradecimento-20260305~~Fórum Panrotas | Agradecimento~~BR~~~~~~2026-03-05##CAL-NewsletterLATAM-20260306~~Newsletter LATAM~~BR~~~~~~2026-03-06##CAL-ItinerarioFebrero-20260302~~Itinerario Febrero~~AR~~~~~~2026-03-02##CAL-APPDays-20260303~~APP Days~~CL~~~~~~2026-03-03##CAL-EventoFrumPanrotas-20260304~~Evento Fórum Panrotas~~BR~~~~~~2026-03-04##CAL-ReforoBusinessEUA-20260305~~Reforço Business EUA~~BR~~~~~~2026-03-05##CAL-CambioOrganizacionalLATAMPY-20260306~~Cambio Organizacional LATAM PY~~PY~~~~~~2026-03-06##CAL-ItinerarioFebrero-20260302~~Itinerario Febrero~~PY~~~~~~2026-03-02##CAL-APPDays-20260304~~APP Days~~CL~~~~~~2026-03-04##CAL-AumentofrecuenciasAMSSAO-20260305~~Aumento frecuencias AMS - SAO~~EU~~~~~~2026-03-05##CAL-RefuerzoCorpCare-20260302~~Refuerzo Corp Care~~TV~~~~~~2026-03-02##CAL-APPDays-20260302~~APP Days~~CL~~~~~~2026-03-02##CAL-CONVITEABAVTRAVELCAMPINAS-20260302~~CONVITE ABAV TRAVEL - CAMPINAS~~BR~~~~~~2026-03-02##CAL-NuevoPLANDEINCENTIVOS-20260302~~Nuevo PLAN DE INCENTIVOS~~PE~~~~~~2026-03-02##CAL-REMINDERABAVTRAVELCAMPINAS-20260309~~REMINDER ABAV TRAVEL CAMPINAS~~BR~~~~~~2026-03-09##CAL-Commgrupos-20260310~~Comm grupos~~HM~~~~~~2026-03-10##CAL-ChatbotGSSmail3-20260312~~Chatbot GSS mail 3~~TV~~~~~~2026-03-12##CAL-AGRADECIMENTOABAVTRAVELCAMPINAS-20260313~~AGRADECIMENTO ABAV TRAVEL CAMPINAS~~BR~~~~~~2026-03-13##CAL-NewBackendIncentiveProgram-20260311~~New Backend Incentive Program~~US~~~~~~2026-03-11##CAL-RutasCO-20260312~~Rutas CO~~EC~~~~~~2026-03-12##CAL-ChilecomprasGSS-20260313~~Chilecompras (GSS)~~CL~~~~~~2026-03-13##CAL-NuevasfuncionalidadesPortalCorp-20260316~~Nuevas funcionalidades Portal Corp~~TV~~~~~~2026-03-16##CAL-Cyberlatam-20260317~~Cyber latam~~CO~~~~~~2026-03-17##CAL-TemporadadeNeve-20260318~~Temporada de Neve~~BR~~~~~~2026-03-18##CAL-ChatbotGSSMail3NOOPEN-20260319~~Chatbot GSS Mail 3 (NO OPEN)~~TV~~~~~~2026-03-19##CAL-AniversarioMetropolitan-20260316~~Aniversario Metropolitan~~EC~~~~~~2026-03-16##CAL-Aerolneamssostenible-20260317~~Aerolínea más sostenible~~TV~~~~~~2026-03-17##CAL-PremiosSkytrax-20260318~~Premios Skytrax****~~TV~~~~~~2026-03-18##CAL-NuevarutaUIOSCL-20260318~~Nueva ruta UIO-SCL~~EC~~~~~~2026-03-18##CAL-Feriado-20260323~~Feriado~~CO~~~~~~2026-03-23##CAL-Feriado-20260324~~Feriado~~AR~~~~~~2026-03-24##CAL-ComunicadoPlandeBackend-20260325~~Comunicado Plan de Backend~~PE~~~~~~2026-03-25##CAL-MailrefuerzoCUEGPS-20260327~~Mail refuerzo CUE-GPS~~EC~~~~~~2026-03-27##CAL-AniversarioContiviajes-20260323~~Aniversario Contiviajes~~EC~~~~~~2026-03-23##CAL-NewsletterEXP-20260325~~Newsletter EXP~~TV~~~~~~2026-03-25##CAL-MailrefuerzoCUEGPS2-20260326~~Mail refuerzo CUE-GPS 2~~EC~~~~~~2026-03-26##CAL-CierreATOUIO-20260327~~Cierre ATO UIO~~EC~~~~~~2026-03-27##CAL-GLMailagradecimientoyencuestapostevento-20260323~~GL | Mail agradecimiento y encuesta post evento~~GL~~~~~~2026-03-23##CAL-ItinerarioAbril-20260326~~Itinerario Abril~~PE~~~~~~2026-03-26##CAL-MetasIncentivosNDCQ22026-20260323~~⁠⁠Metas Incentivos NDC Q2- 2026~~PE~~~~~~2026-03-23##CAL-ItinerarioAbril-20260326~~Itinerario Abril~~BO~~~~~~2026-03-26##CAL-HistricodeNotcias-20260326~~Histórico de Notícias~~BR~~~~~~2026-03-26##CAL-NewsletterQ1JVLADL-20260430~~Newsletter Q1 JV LA DL~~TV~~~~~~2026-04-30##CAL-MalhaAreaAbril-20260431~~Malha Aérea Abril~~BR~~~~~~2026-04-31##CAL-ReclasificacinCorporate-20260401~~Reclasificación Corporate~~TV~~~~~~2026-04-01##CAL-FeriadoPEARUYCO-20260402~~Feriado PE, AR, UY, CO~~SSC~~~~~~2026-04-02##CAL-Feriado-20260403~~Feriado~~SSC~~~~~~2026-04-03##CAL-ConcursoincentivoLaTri-20260430~~Concurso incentivo La Tri~~EC~~~~~~2026-04-30##CAL-IniciodeoperacinCUEGPS-20260431~~Inicio de operación CUE-GPS~~EC~~~~~~2026-04-31##CAL-InvitacinwebinarAsistenteVirtualGSS-20260401~~Invitación webinar Asistente Virtual (GSS)~~TV~~~~~~2026-04-01##CAL-WaiversintegradosaNDC-20260402~~Waivers integrados a NDC~~BR~~~~~~2026-04-02##CAL-ItinerarioabrilCO-20260401~~Itinerario abril CO~~CO~~~~~~2026-04-01##CAL-WaiversintegradosaNDCenLATAMTrade-20260406~~Waivers integrados a NDC en LATAM Trade~~TV~~~~~~2026-04-06##CAL-NewsletterPROCOM-20260407~~Newsletter PROCOM~~TV~~~~~~2026-04-07##CAL-2DOTOQUEInvitacinwebinarAsistenteVirtual-20260408~~2DO TOQUE Invitación webinar Asistente Virtual (GSS)~~TV~~~~~~2026-04-08##CAL-Grupos-20260409~~Grupos~~TV~~~~~~2026-04-09##CAL-ItinerarioabrilPY-20260406~~Itinerario abril PY~~PY~~~~~~2026-04-06##CAL-ReforoArgentina-20260407~~Reforço Argentina~~BR~~~~~~2026-04-07##CAL-ConexesChile-20260408~~Conexões Chile~~BR~~~~~~2026-04-08##CAL-ItinerarioabrilAR-20260406~~Itinerario abril AR~~AR~~~~~~2026-04-06##CAL-PromoBcoGuayaquil-20260407~~Promo Bco Guayaquil~~EC~~~~~~2026-04-07##CAL-ReforoPremiumEconomyDOM-20260406~~Reforço Premium Economy DOM~~BR~~~~~~2026-04-06##CAL-MEGAPROMO1317ABRIL-20260413~~MEGAPROMO 13 - 17 ABRIL~~CO~~~~~~2026-04-13##CAL-ParceriaRevoComunicado1-20260414~~Parceria Revo
(Comunicado 1)~~BR~~~~~~2026-04-14##CAL-NewsletterInspiracional-20260415~~Newsletter Inspiracional~~EU~~~~~~2026-04-15##CAL-ChartersexBR-20260414~~Charters (ex BR)~~TV~~~~~~2026-04-14##CAL-GLMailagradecimientoyencuestapostevento-20260415~~GL | Mail agradecimiento y encuesta post evento~~GL~~~~~~2026-04-15##CAL-CyberLATAM-20260420~~Cyber LATAM~~PE~~~~~~2026-04-20##CAL-ARCDebitMEMOUpdates-20260422~~ARC Debit MEMO Updates~~US~~~~~~2026-04-22##CAL-envoserroresReclasificacinCorporate-20260423~~(envíos errores) Reclasificación Corporate~~TV~~~~~~2026-04-23##CAL-EncuestaPoliticadeViajes-20260424~~Encuesta Politica de Viajes~~CO~~~~~~2026-04-24##CAL-CyberLATAM-20260420~~Cyber LATAM~~EC~~~~~~2026-04-20##CAL-NewsletterEXP-20260423~~Newsletter EXP~~TV~~~~~~2026-04-23##CAL-ItinerarioAbril-20260427~~Itinerario Abril~~PE~~~~~~2026-04-27##CAL-Tactico-20260428~~Tactico~~PY~~~~~~2026-04-28##CAL-InviteWebinarCorp-20260430~~Invite Webinar Corp~~HM~~~~~~2026-04-30##CAL-Feriado-20260401~~Feriado~~SSC~~~~~~2026-04-01##CAL-DiadelagentedeviajesBR-20260427~~Dia del agente de viajes (-BR)~~TV~~~~~~2026-04-27##CAL-Tactico-20260428~~Tactico~~AR~~~~~~2026-04-28##CAL-SaludoCoca-20260429~~Saludo Coca~~EC~~~~~~2026-04-29##CAL-Feriado-20260430~~Feriado~~EC~~~~~~2026-04-30##CAL-Feriado-20260401~~Feriado~~EC~~~~~~2026-04-01##CAL-AniversarioColareo-20260427~~Aniversario Colaéreo~~CO~~~~~~2026-04-27##CAL-ActualizacinEncuestaPolticaClientes-20260428~~Actualización Encuesta Política Clientes~~CL~~~~~~2026-04-28##CAL-Diadogestordeviagenscorporativas-20260429~~Dia do gestor de viagens corporativas~~BR~~~~~~2026-04-29##CAL-MalhaAreamaio-20260430~~Malha Aérea maio~~BR~~~~~~2026-04-30##CAL-Feriado-20260401~~Feriado~~CO~~~~~~2026-04-01##CAL-UpsellClustersPYME-20260427~~Upsell Clusters PYME~~HM~~~~~~2026-04-27##CAL-NewsletterLATAM-20260429~~Newsletter LATAM~~BR~~~~~~2026-04-29##CAL-SaludoDadeltrabajador-20260401~~Saludo Día del trabajador~~BO~~~~~~2026-04-01##CAL-Encuestapolticadeviajes-20260427~~Encuesta política de viajes~~EC~~~~~~2026-04-27##CAL-PromoMadres-20260507~~Promo Madres~~EC~~~~~~2026-05-07##CAL-DadelaMadre-20260508~~Día de la Madre~~TV~~~~~~2026-05-08##CAL-Itinerariomayo-20260504~~Itinerario mayo~~CO~~~~~~2026-05-04##CAL-ITINERARIOMAYO-20260505~~ITINERARIO MAYO~~PY~~~~~~2026-05-05##CAL-Encerramentosinaldeemisso2026mailingespe-20260506~~Encerramento sinal de emissão 2026 (mailing específico)~~BR~~~~~~2026-05-06##CAL-PromocionDiadelasMadres-20260507~~Promocion Dia de las Madres~~CO~~~~~~2026-05-07##CAL-EncuestaPolticadeviajes-20260506~~Encuesta  Política de viajes~~EC~~~~~~2026-05-06##CAL-PortalCorporateMailingespecfico-20260508~~Portal Corporate (Mailing específico)~~BR~~~~~~2026-05-08##CAL-Promotactica-20260506~~Promo tactica~~UY~~~~~~2026-05-06##CAL-Promomadres2-20260508~~Promo madres 2~~EC~~~~~~2026-05-08##CAL-ReminderWebinarCorp-20260511~~Reminder Webinar Corp~~HM~~~~~~2026-05-11##CAL-NDCyEmisionesdeGruposCORPagencias-20260512~~NDC y Emisiones de Grupos CORP-agencias~~TV~~~~~~2026-05-12##CAL-MCPajustedemalha-20260514~~MCP - ajuste de malha~~BR~~~~~~2026-05-14##CAL-ViajayVuela-20260515~~Viaja y Vuela~~MX~~~~~~2026-05-15##CAL-EULanzamientoNDCBlgicaPasesBajos-20260511~~EU | Lanzamiento NDC Bélgica/Países Bajos~~EU~~~~~~2026-05-11##CAL-PromoTactica-20260512~~Promo Tactica~~AR~~~~~~2026-05-12##CAL-CommGruposBASEADHOC-20260512~~Comm Grupos
(BASE ADHOC)~~HM~~~~~~2026-05-12##CAL-Feriado-20260518~~Feriado~~UY~~~~~~2026-05-18##CAL-SmallPromoPE-20260519~~Small Promo PE~~PE~~~~~~2026-05-19##CAL-Feriado-20260521~~Feriado~~CL~~~~~~2026-05-21##CAL-ComunicadoprevioNPS-20260522~~Comunicado previo NPS~~CL~~~~~~2026-05-22##CAL-Feriado-20260518~~Feriado~~CO~~~~~~2026-05-18##CAL-AccinheroLaTri-20260522~~Acción hero La Tri~~EC~~~~~~2026-05-22##CAL-ComunicadoprevioNPS-20260521~~Comunicado previo NPS~~TV~~~~~~2026-05-21##CAL-Newsletterinspiracionalmayo-20260518~~Newsletter inspiracional mayo~~EU~~~~~~2026-05-18##CAL-ComunicadocierrepistaEZE-20260521~~Comunicado cierre pista EZE~~AR~~~~~~2026-05-21##CAL-Feriado-20260525~~Feriado~~AR~~~~~~2026-05-25##CAL-NewsletterCorpcomm1PrevioNPS-20260526~~Newsletter Corp (comm1)
Previo NPS~~TV~~~~~~2026-05-26##CAL-DadelaMadre-20260527~~Día de la Madre~~BO~~~~~~2026-05-27##CAL-PromoJFK-20260528~~Promo JFK~~EC~~~~~~2026-05-28##CAL-Itinerarioscolombia-20260529~~Itinerarios colombia~~CO~~~~~~2026-05-29##CAL-Feriado-20260525~~Feriado~~EC~~~~~~2026-05-25##CAL-Smallpromo2731-20260527~~Small promo 27.31~~CO~~~~~~2026-05-27##CAL-CommwebGruposBO-20260528~~Comm web Grupos (-BO)~~TV~~~~~~2026-05-28##CAL-NewsletterCorpPrevioNPS-20260529~~Newsletter Corp
Previo NPS~~BR~~~~~~2026-05-29##CAL-HotSale-20260525~~Hot Sale~~MX~~~~~~2026-05-25##CAL-NewsletterCorpcategorasPrevioNPS-20260527~~Newsletter Corp (categorías)
Previo NPS~~TV~~~~~~2026-05-27##CAL-ItinerarioJunio-20260525~~Itinerario Junio~~PE~~~~~~2026-05-25##CAL-TVAumentoSurchargeSabre-20260602~~TV | Aumento Surcharge Sabre~~TV~~~~~~2026-06-02##CAL-CYBERW23-20260603~~CYBER W23~~CL~~~~~~2026-06-03##CAL-FeriadoBrasil-20260604~~Feriado Brasil~~BR~~~~~~2026-06-04##CAL-FeriadoBrasil-20260605~~Feriado Brasil~~BR~~~~~~2026-06-05##CAL-CYBERW23-20260602~~CYBER W23~~CL~~~~~~2026-06-02##CAL-NPSCorpGSSnewsletter-20260604~~NPS Corp - GSS newsletter~~TV~~~~~~2026-06-04##CAL-FYIIATA-20260603~~FYI - IATA~~BR~~~~~~2026-06-03##CAL-ItinerarioJunio-20260604~~Itinerario Junio~~PY~~~~~~2026-06-04##CAL-AniversarioSERVINCLUIDOSLTDA-20260602~~Aniversario SERVINCLUIDOS LTDA.~~CO~~~~~~2026-06-02##CAL-ItinerarioJunio-20260603~~Itinerario Junio~~AR~~~~~~2026-06-03##CAL-ContinuidadicentivoLaTri-20260604~~Continuidad icentivo La Tri~~EC~~~~~~2026-06-04##CAL-Feriado-20260608~~Feriado~~CO~~~~~~2026-06-08##CAL-TravelSale-20260609~~Travel Sale~~CO~~~~~~2026-06-09##CAL-ReforoPUJ-20260612~~Reforço PUJ~~BR~~~~~~2026-06-12##CAL-Cyber-20260608~~Cyber~~EC~~~~~~2026-06-08##CAL-ReforoRosrioCordoba-20260609~~Reforço Rosário/Cordoba~~BR~~~~~~2026-06-09##CAL-NewsletterEXP-20260612~~Newsletter EXP~~BR~~~~~~2026-06-12##CAL-NPSCorpGSSnewsletter-20260608~~NPS Corp - GSS newsletter~~SSC~~~~~~2026-06-08##CAL-NovaRotaCLVGRU-20260609~~Nova Rota CLV-GRU~~BR~~~~~~2026-06-09##CAL-ReforoTemporadadeNeveConsolidadoresLazer-20260610~~Reforço Temporada de Neve
